date,content,subject,summary
"Fri,  7 May 2021 10:49:41 +0000","Frichti x Rummo : 3 recettes de pâtes Rummo super bonnes par 3 grands chefs

3 recettes de pâtes Rummo super bonnes par 3 grands chefs

Ces Magic Kits nous font saliver pour deux raisons :
1- On utilise des pâtes Rummo. On rigole pas avec le respect du savoir-faire. Tout est dans la méthode Lenta Lavorazione, qui garantit une tenue parfaite à la cuisson.
2- Les talentueux chefs parisiens Amandine Chaignot, Gianmarco Gorni et Fabrizio Ferrara déclinent ces pâtes Rummo en 3 recettes : Penne à la crème d’asperge, Spaghetti alla puttanesca et Mezzi Rigatoni à la poitrine fumée. Mamma Mia !

Commandez en 1 clic, on vous livre en 15min et en 10min max c’est prêt.
",Du nouveau dans les Magic Kits ! 🍝👨‍🍳👨‍🍳👩‍🍳?,"Une newsletter de Frichti concernant les nouveaux Magic Kits, qui consistent en 3 recettes de pâtes Rummo super bonnes par 3 grands chefs, utilisant des pâtes Rummo. Les Magic Kits sont livrés en 15 min"
"Fri,  7 May 2021 09:14:45 +0000","Frichti x Rummo : 3 recettes de pâtes Rummo super bonnes par 3 grands chefs

3 recettes de pâtes Rummo super bonnes par 3 grands chefs

Ces Magic Kits nous font saliver pour deux raisons :
1- On utilise des pâtes Rummo. On rigole pas avec le respect du savoir-faire. Tout est dans la méthode Lenta Lavorazione, qui garantit une tenue parfaite à la cuisson.
2- Les talentueux chefs parisiens Amandine Chaignot, Gianmarco Gorni et Fabrizio Ferrara déclinent ces pâtes Rummo en 3 recettes : Penne à la crème d’asperge, Spaghetti alla puttanesca et Mezzi Rigatoni à la poitrine fumée. Mamma Mia !

Commandez en 1 clic, on vous livre en 15min et en 10min max c’est prêt.
",Du nouveau dans les Magic Kits ! 🍝👨‍🍳👨‍🍳👩‍🍳?,"Une newsletter de Frichti concernant des Magic Kits (kits de pâtes et sauce) avec des pâtes Rummo en trois recettes différentes, created by three grands chefs. On peut les commander en 1 clic et la liv"
"Thu, 17 Nov 2022 17:14:48 +0000","Mais vous le rentabilisez dès la 2ème commande 😋

Amis Foodlovers,

Cela fait 7 ans (ou encore 2 555 jours) que nous vous livrons des plats faits maison, en un temps record, pour le plus grand plaisir de vos papilles.
Depuis la création de Frichti, nous avons maintenu stables nos tarifs sur nos livraisons. Cela nous a permis d’être l’une des entreprises de livraison de courses les plus compétitives face à la (très) nombreuse concurrence.

Mais voilà. Aujourd'hui, pour continuer à faire grandir Frichti nous sommes contraints d'augmenter de 2€ (soit 2 baguettes Frichti) le tarif de l'abonnement Frichti+. Lui qui était à 3,99€/mois sera désormais à 5,99€.*

Vos avantages sont en revanche TOUJOURS les mêmes !","Frichti+ : votre abonnement passe à 5,99€ !?",Une newsletter de Frichti concernant la hausse de prix de l'abonnement Frichti+.
"Tue, 16 Jun 2020 08:29:39 +0000","Les salades fraîches et gourmandes de Frichti : au moins 2 recettes de salades à la carte chaque jour !

Nouvelles salades pour profiter du beau temps

Dans ma salade il y a : de la salade française fraîche de ce matin, lavée et coupée par nos chefs à Chevilly-Larue, une sauce maison, des légumes de saison cueillis hier, parfois même quelques fruits et toujours un twist à la Frichti.

Maintenant, il n’y a plus qu’à les goûter !
","C’est promis, on vous raconte pas des salades 🥗?","Une newsletter de Frichti concernant leurs nouvelles salades fraîches et gourmandes, avec au moins 2 recettes de salades à la carte chaque jour."
"Fri, 30 Oct 2020 08:49:39 +0000","Plus que jamais, Frichti reste ouvert. 

Que vous soyez en télétravail ou au bureau pour une dernière journée, on ne vous laisse pas tomber ! Faites-vous plaisir pour votre déjeuner tout en contribuant à notre opération anti-gaspi sur nos plats cuisinés :
-5€ sur votre panier dès 25€ d’achats avec le code*
",Frichti s'occupe de vous Leo?,Une newsletter de Frichti concernant une promotion de cinq euros sur les plats cuisinés pour un minimum de vingt-cinq euros d'achat.
"Tue, 24 Nov 2020 16:36:02 +0000","Peut-être que vous en rêvez la nuit

Retrouvez vos produits préférés dans Frichti Market

Vous avez l’habitude de les dévorer tous les midis. Vous pouvez désormais cuisiner vous-même tous ces produits que nos cuistots vous préparent chaque jour. Ou juste les dévorer à la petite cuillère.
En plus, on vous offre 10€ sur votre première commande Frichti Market avec le code* :
",Voici comment cuisiner aussi bien que Frichti?,"Une newsletter de Frichti concernant le lancement de Frichti Market, une plateforme de vente de produits alimentaires. Les abonnés ont 10€ de réduction sur leur première commande."
"Wed, 11 Aug 2021 08:03:17 +0000","Des produits bien frais pour les beaux jours

On se fait un bon repas d’été avec des produits super frais ?

Rien de mieux que des produits pleins de fraîcheur quand le soleil pointe le bout de son nez !
Gaspachos colorés, feta AOP, tomates et poivrons français… Le top pour ensoleiller votre déjeuner.
Shoppez-les au meilleur prix, on vous livre en 15 min !
",Gaspa-chaud ? Plutôt gaspa-frais 🍅☀️?,Une newsletter de Frichti concernant les bons produits frais pour l'été.
"Fri,  7 Jan 2022 17:15:08 +0000","20€ offerts sur votre 1ère commande ! 

Qui dit nouvelle année, dit rayons plein de nouveautés !

Pour votre plus grand plaisir, retrouvez plus de 30 produits bestsellers en promo pour vos courses du quotidien !
Soupe butternut & patate douce bio concoctée en Provence à 3€51 (au lieu de 4€39), 2ème à -30% sur notre dinde Bleu Blanc Cœur de l'Ouest de la France ou encore sur notre Cidre artisanal brut sans additifs ni colorants, made in Bretagne…

La qualité à prix super livrée en 15min, c’est chez Frichti !
Et en ce moment, 20€ offerts sur votre 1ère commande avec le code*:
RENCONTRE20
",Promos & nouveautés pour bien commencer l’année ✨?,"Une newsletter de Frichti concernant des promos et de nouveautés en ce début d'année. Plus de 30 produits sont en promo, dont une soupe à 3€51 au lieu de 4€39. En plus, avec le"
"Fri,  7 Jan 2022 16:04:37 +0000","Pleins de nouveautés à prix mini avec Frichti !

Qui dit nouvelle année, dit rayons plein de nouveautés !

Pour votre plus grand plaisir, retrouvez plus de 30 produits bestsellers en promo pour vos courses du quotidien !
Soupe butternut & patate douce bio concoctée en Provence à 3€51 (au lieu de 4€39), 2ème à -30% sur notre dinde Bleu Blanc Cœur de l'Ouest de la France ou encore sur notre Cidre artisanal brut sans additifs ni colorants, made in Bretagne…

La qualité à prix super livrée en 15min, c’est chez Frichti !
",Promos & nouveautés pour bien commencer l’année ✨?,"Une newsletter de Frichti concernant ses promos et ses nouveautés pour bien commencer l'année. Plus de 30 produits sont en promo, notamment une soupe, une dinde, et du cidre."
"Wed, 12 Jan 2022 18:14:55 +0000","

Le Mercredi, c’est les bons plans de Frichti !

On vous donne rendez-vous TOUS les mercredis pour profiter d’une nouvelle sélection de plus de 40 promos ! À la croisée de votre semaine, donnez un second souffle à vos courses.

Ça commence dès maintenant avec la Liquiderie Frichti en folie !
Des shots bien-être à -15% pour un réveil avec du punch; vos soupes et veloutés préférés à -20%, et si le Dry January a déjà expiré pour vous, anticipez la Chandeleur avec votre 2ème bouteille de cidre à -30%.

Perfectionnez votre “glou-glou” avec les promos Frichti !

Et en ce moment, 20€ offerts sur votre 1ère commande avec le code*:
RENCONTRE20
",FRICHTI DEAL$ : VOTRE SÉLÉCTION DE PROMO FRICHTI?,Une newsletter de Frichti concernant les promotions du moment.
"Wed, 12 Jan 2022 17:04:49 +0000","Découvrez votre sélection XXL en promo 

Le Mercredi, c’est les bons plans de Frichti !

On vous donne rendez-vous TOUS les mercredis pour profiter d’une nouvelle sélection de plus de 40 promos ! À la croisée de votre semaine, donnez un second souffle à vos courses.

Ça commence dès maintenant avec la Liquiderie Frichti en folie !
Des shots bien-être à -15% pour un réveil avec du punch; vos soupes et veloutés préférés à -20%, et si le Dry January a déjà expiré pour vous, anticipez la Chandeleur avec votre 2ème bouteille de cidre à -30%.

Perfectionnez votre “glou-glou” avec les promos Frichti !
",FRICHTI DEAL$ : VOTRE SÉLÉCTION DE PROMO FRICHTI?,Une newsletter de Frichti concernant leurs différentes promos du moment dont certains produits enfolie avec des réductions allant de -15% à -30%.
"Fri, 19 Feb 2021 09:22:41 +0000","Concours de parrainage 🎁      

Partagez votre code TEAMGRINSZTAJN3 à tous vos amis !

Pendant 2 semaines, convaincre au moins un ami de goûter Frichti peut vous faire gagner de super cadeaux. Et toujours 10€ offerts pour lui et pour vous !
",C’est le moment de se faire des amis ?,Une newsletter de Frichti concernant un concours de parrainage pendant lequel on peut gagner de super cadeaux.
"Sun, 15 Nov 2020 08:30:40 +0000","RDV ce soir à 19h30 sur INSTAGRAM pour cuisiner en direct

Apprenez à cuisiner du poulpe de Galice avec le chef Diego Alary

À seulement 22 ans, cet ancien candidat Top Chef 2020 a déjà été à la tête du restaurant To Share créé par Jean Imbert. Un lieu éphémère à Saint-Tropez, qui a régalé les plus grandes stars tout l'été avec des tapas à tomber. Au menu de ce live : un superbe poulpe grillé accompagné de houmous aux pois chiches & de poivrons del piquillo !

Les ingrédients dont vous aurez besoin sont déjà disponibles sur notre site : ajoutez le ""Kit recette - Poulpe grillé, hummus & piquillo de Diego Alary” à votre panier et soyez livré en 14min chrono !
",📞  Appel entrant de Diego & Julia?,"Une newsletter de Frichti concernant un live ce soir avec le chef Diego Alary sur Instagram, qui va apprendre à cuisiner un poulpe grillé avec houmous aux pois chiches et poivrons del piquillo."
"Fri,  7 Oct 2022 15:34:36 +0000","

Psssst, il y a un peu de changements avec Frichti +

Nous sommes heureux de vous compter parmi nos clients les plus fidèles & nous vous remercions pour la confiance que vous nous accordez.
Depuis 2015, nous avons à cœur de vous livrer nos produits les plus frais & en un temps record.
Pendant longtemps, et autant que possible, nous avons maintenu stables les tarifs sur nos livraisons, nous rendant ainsi une des entreprises de livraison de courses les plus compétitives face à la nombreuse concurrence.

Mais aujourd'hui, nous sommes contraints d'augmenter le tarif de l'abonnement Frichti +, qui était à seulement 3,99€/mois, et passe désormais à 5,99€.*

Heureusement les avantages sont TOUJOURS les mêmes !",Les temps sont durs 😅?,Une newsletter de Frichti concernant une éventuelle hausse du prix de l'abonnement Frichti +
"Thu, 15 Dec 2022 08:00:56 +0000","Ventes Privées sur la truffe entière et le fromage à la truffe.

Un peu, beaucoup, passionnément ..!

Les truffes entières et nos fromages truffés vous donnent rendez-vous maintenant pour des ventes privées*.

On commence en beauté par les truffes entières : ces truffes noires mélanosporum sauront magnifier et parfumer tous vos plats d'hiver maison ! Leur atout : elles ne sont qu’à 43,99€ au lieu de 59€ ! À ce prix-là, ça vaut le coup de se dépêcher. 😏

Ensuite, on vous présente notre planche de folie avec du gouda et du brillat savarin truffés venus tout droit de chez Beillevaire. Cette planche à SEULEMENT 15,09€ au lieu de 22€ fera sans aucun doute sensation au dîner de Noël (ou même avant 🙄).

C'est MAINTENANT donc préparez votre palais, ça va envoyer !
",🤤 Un mail truffé (de bonnes choses) !?,"Une newsletter de Frichti concernant une vente privée de truffes et de fromage à la truffe. Les truffes entières sont en promotion à 43,99€ et une planche de gouda et brillat savarin tr"
"Mon, 14 Nov 2022 17:39:48 +0000","Foie gras, truffes, rôti, saumon et bien d'autres ici.

Chaud chaud chaud les marrons !

Voici de super produits de Noël, pour commencer à festoyer !

Voyez plutôt : ici un stand de délicieuses panettone de notre producteur traditionnel milanais, là bas une multitude d'huîtres spéciales n°3 récoltées dans le Morbihan et bien sûr juste ici les incontournables de notre marque Frichti Everyday : la cuisse de canard confite, l'écrasé de pommes de terre truffé à partager entre amis & le fois gras de canard mi-cuit pour faire des heureux !

Oh Oh Oh ! C'est ce qu'on appelle un marché de Noël virtuel.

P.S : N'oubliez pas votre calendrier de l'Avent Lindt pour bien démarrer le mois de décembre !
Et découvrez notre gamme Monoprix sur le site Frichti : saumon fumé, cœur fondant au chocolat & Saint-Félicien au lait cru ...
Il y en a pour tous les goûts !
Et zé partiii ! 

1 cuisse de canard confite
🇫🇷 Frichti Everyday
",Un petit tour au marché de Noël ça vous dit ??,"Une newsletter de Frichti concernant les produits de Noël. Il y a une variété de produits, dont du saumon fumé, du chocolat, du foie gras, des truffes, etc."
"Mon, 14 Nov 2022 17:00:37 +0000","Foie gras, truffes, rôti, saumon et bien d'autres ici.

Chaud chaud chaud les marrons !

Voici de super produits de Noël, pour commencer à festoyer !

Voyez plutôt : ici un stand de délicieuses panettone de notre producteur traditionnel milanais, là bas une multitude d'huîtres spéciales n°3 récoltées dans le Morbihan et bien sûr juste ici les incontournables de notre marque Frichti Everyday : la cuisse de canard confite, l'écrasé de pommes de terre truffé à partager entre amis & le fois gras de canard mi-cuit pour faire des heureux !

Oh Oh Oh ! C'est ce qu'on appelle un marché de Noël virtuel.

P.S : N'oubliez pas votre calendrier de l'Avent Lindt pour bien démarrer le mois de décembre !
Et découvrez notre gamme Monoprix sur le site Frichti : saumon fumé, cœur fondant au chocolat & Saint-Félicien au lait cru ...
Il y en a pour tous les goûts !
Et zé partiii ! 

1 cuisse de canard confite
🇫🇷 Frichti Everyday
",Un petit tour au marché de Noël ça vous dit ??,"Une newsletter de Frichti concernant les produits de Noël, notamment une cuisse de canard confite."
